"seqnames","start","end","width","strand","peak","feature","start_position","end_position","feature_strand","insideFeature","distancetoFeature","shortestDistance","fromOverlappingOrNearest","symbol"
"chr7",55553000,55553500,501,"*","4975341","ENSG00000154978",55436056,55572988,"-","inside",19988,19488,"NearestLocation","VOPP1"
"chr7",55553500,55554000,501,"*","4975342","ENSG00000154978",55436056,55572988,"-","inside",19488,18988,"NearestLocation","VOPP1"
"chr7",55554000,55554500,501,"*","4975343","ENSG00000154978",55436056,55572988,"-","inside",18988,18488,"NearestLocation","VOPP1"
"chr7",55554500,55555000,501,"*","4975344","ENSG00000154978",55436056,55572988,"-","inside",18488,17988,"NearestLocation","VOPP1"
"chr7",55555000,55555500,501,"*","4975345","ENSG00000154978",55436056,55572988,"-","inside",17988,17488,"NearestLocation","VOPP1"
"chr7",55555500,55556000,501,"*","4975346","ENSG00000154978",55436056,55572988,"-","inside",17488,16988,"NearestLocation","VOPP1"
"chr7",55556000,55556500,501,"*","4975347","ENSG00000154978",55436056,55572988,"-","inside",16988,16488,"NearestLocation","VOPP1"
"chr7",55556500,55557000,501,"*","4975348","ENSG00000154978",55436056,55572988,"-","inside",16488,15988,"NearestLocation","VOPP1"
"chr7",55557000,55557500,501,"*","4975349","ENSG00000154978",55436056,55572988,"-","inside",15988,15488,"NearestLocation","VOPP1"
"chr7",55557500,55558000,501,"*","4975350","ENSG00000154978",55436056,55572988,"-","inside",15488,14988,"NearestLocation","VOPP1"
"chr7",55558000,55558500,501,"*","4975351","ENSG00000154978",55436056,55572988,"-","inside",14988,14488,"NearestLocation","VOPP1"
"chr7",55558500,55559000,501,"*","4975352","ENSG00000154978",55436056,55572988,"-","inside",14488,13988,"NearestLocation","VOPP1"
"chr7",55559000,55559500,501,"*","4975353","ENSG00000154978",55436056,55572988,"-","inside",13988,13488,"NearestLocation","VOPP1"
"chr7",55559500,55560000,501,"*","4975354","ENSG00000154978",55436056,55572988,"-","inside",13488,12988,"NearestLocation","VOPP1"
"chr7",55560000,55560500,501,"*","4975355","ENSG00000154978",55436056,55572988,"-","inside",12988,12488,"NearestLocation","VOPP1"
"chr7",55560500,55561000,501,"*","4975356","ENSG00000154978",55436056,55572988,"-","inside",12488,11988,"NearestLocation","VOPP1"
"chr7",55561000,55561500,501,"*","4975357","ENSG00000154978",55436056,55572988,"-","inside",11988,11488,"NearestLocation","VOPP1"
"chr7",55561500,55562000,501,"*","4975358","ENSG00000154978",55436056,55572988,"-","inside",11488,10988,"NearestLocation","VOPP1"
"chr7",55562000,55562500,501,"*","4975359","ENSG00000154978",55436056,55572988,"-","inside",10988,10488,"NearestLocation","VOPP1"
"chr7",55562500,55563000,501,"*","4975360","ENSG00000154978",55436056,55572988,"-","inside",10488,9988,"NearestLocation","VOPP1"
"chr7",55563000,55563500,501,"*","4975361","ENSG00000154978",55436056,55572988,"-","inside",9988,9488,"NearestLocation","VOPP1"
"chr7",55563500,55564000,501,"*","4975362","ENSG00000154978",55436056,55572988,"-","inside",9488,8988,"NearestLocation","VOPP1"
"chr7",55564000,55564500,501,"*","4975363","ENSG00000154978",55436056,55572988,"-","inside",8988,8488,"NearestLocation","VOPP1"
"chr7",55564500,55565000,501,"*","4975364","ENSG00000154978",55436056,55572988,"-","inside",8488,7988,"NearestLocation","VOPP1"
"chr7",55565000,55565500,501,"*","4975365","ENSG00000154978",55436056,55572988,"-","inside",7988,7488,"NearestLocation","VOPP1"
"chr7",55565500,55566000,501,"*","4975366","ENSG00000154978",55436056,55572988,"-","inside",7488,6988,"NearestLocation","VOPP1"
"chr7",55566000,55566500,501,"*","4975367","ENSG00000154978",55436056,55572988,"-","inside",6988,6488,"NearestLocation","VOPP1"
"chr7",55566500,55567000,501,"*","4975368","ENSG00000154978",55436056,55572988,"-","inside",6488,5988,"NearestLocation","VOPP1"
"chr7",55567000,55567500,501,"*","4975369","ENSG00000154978",55436056,55572988,"-","inside",5988,5488,"NearestLocation","VOPP1"
"chr7",55567500,55568000,501,"*","4975370","ENSG00000154978",55436056,55572988,"-","inside",5488,4988,"NearestLocation","VOPP1"
"chr7",55568000,55568500,501,"*","4975371","ENSG00000154978",55436056,55572988,"-","inside",4988,4488,"NearestLocation","VOPP1"
"chr7",55568500,55569000,501,"*","4975372","ENSG00000154978",55436056,55572988,"-","inside",4488,3988,"NearestLocation","VOPP1"
"chr7",55569000,55569500,501,"*","4975373","ENSG00000154978",55436056,55572988,"-","inside",3988,3488,"NearestLocation","VOPP1"
"chr7",55569500,55570000,501,"*","4975374","ENSG00000154978",55436056,55572988,"-","inside",3488,2988,"NearestLocation","VOPP1"
"chr7",55570000,55570500,501,"*","4975375","ENSG00000154978",55436056,55572988,"-","inside",2988,2488,"NearestLocation","VOPP1"
"chr7",55570500,55571000,501,"*","4975376","ENSG00000154978",55436056,55572988,"-","inside",2488,1988,"NearestLocation","VOPP1"
"chr7",55571000,55571500,501,"*","4975377","ENSG00000154978",55436056,55572988,"-","inside",1988,1488,"NearestLocation","VOPP1"
"chr7",55571500,55572000,501,"*","4975378","ENSG00000154978",55436056,55572988,"-","inside",1488,988,"NearestLocation","VOPP1"
"chr7",55572000,55572500,501,"*","4975379","ENSG00000154978",55436056,55572988,"-","inside",988,488,"NearestLocation","VOPP1"
"chr7",55572500,55573000,501,"*","4975380","ENSG00000154978",55436056,55572988,"-","overlapStart",488,12,"NearestLocation","VOPP1"
"chr7",55573000,55573500,501,"*","4975381","ENSG00000154978",55436056,55572988,"-","upstream",-12,12,"NearestLocation","VOPP1"
"chr7",55573500,55574000,501,"*","4975382","ENSG00000223475",55573171,55588336,"+","inside",329,329,"NearestLocation",NA
"chr7",55574000,55574500,501,"*","4975383","ENSG00000223475",55573171,55588336,"+","inside",829,829,"NearestLocation",NA
"chr7",55574500,55575000,501,"*","4975384","ENSG00000223475",55573171,55588336,"+","inside",1329,1329,"NearestLocation",NA
"chr7",55575000,55575500,501,"*","4975385","ENSG00000223475",55573171,55588336,"+","inside",1829,1829,"NearestLocation",NA
"chr7",55575500,55576000,501,"*","4975386","ENSG00000223475",55573171,55588336,"+","inside",2329,2329,"NearestLocation",NA
"chr7",55576000,55576500,501,"*","4975387","ENSG00000223475",55573171,55588336,"+","inside",2829,2829,"NearestLocation",NA
"chr7",55576500,55577000,501,"*","4975388","ENSG00000223475",55573171,55588336,"+","inside",3329,3329,"NearestLocation",NA
"chr7",55577000,55577500,501,"*","4975389","ENSG00000223475",55573171,55588336,"+","inside",3829,3829,"NearestLocation",NA
"chr7",55578000,55578500,501,"*","4975391","ENSG00000223475",55573171,55588336,"+","inside",4829,4829,"NearestLocation",NA
"chr7",55579500,55580000,501,"*","4975394","ENSG00000223475",55573171,55588336,"+","inside",6329,6329,"NearestLocation",NA
"chr7",55580000,55580500,501,"*","4975395","ENSG00000223475",55573171,55588336,"+","inside",6829,6829,"NearestLocation",NA
"chr8",11403500,11404000,501,"*","5205733","ENSG00000199368",11392411,11392517,"-","upstream",-10983,10983,"NearestLocation","RNU6-1084P"
"chr8",11404500,11405000,501,"*","5205735","ENSG00000199368",11392411,11392517,"-","upstream",-11983,11983,"NearestLocation","RNU6-1084P"
"chr8",11406000,11406500,501,"*","5205738","ENSG00000199368",11392411,11392517,"-","upstream",-13483,13483,"NearestLocation","RNU6-1084P"
"chr8",11406500,11407000,501,"*","5205739","ENSG00000199368",11392411,11392517,"-","upstream",-13983,13983,"NearestLocation","RNU6-1084P"
"chr8",11407000,11407500,501,"*","5205740","ENSG00000199368",11392411,11392517,"-","upstream",-14483,14483,"NearestLocation","RNU6-1084P"
"chr8",11407500,11408000,501,"*","5205741","ENSG00000199368",11392411,11392517,"-","upstream",-14983,14983,"NearestLocation","RNU6-1084P"
"chr8",11408000,11408500,501,"*","5205742","ENSG00000199368",11392411,11392517,"-","upstream",-15483,15483,"NearestLocation","RNU6-1084P"
"chr8",11408500,11409000,501,"*","5205743","ENSG00000199368",11392411,11392517,"-","upstream",-15983,15983,"NearestLocation","RNU6-1084P"
"chr8",11409000,11409500,501,"*","5205744","ENSG00000199368",11392411,11392517,"-","upstream",-16483,16483,"NearestLocation","RNU6-1084P"
"chr8",11409500,11410000,501,"*","5205745","ENSG00000199368",11392411,11392517,"-","upstream",-16983,16983,"NearestLocation","RNU6-1084P"
"chr8",11410000,11410500,501,"*","5205746","ENSG00000199368",11392411,11392517,"-","upstream",-17483,17483,"NearestLocation","RNU6-1084P"
"chr8",11410500,11411000,501,"*","5205747","ENSG00000199368",11392411,11392517,"-","upstream",-17983,17983,"NearestLocation","RNU6-1084P"
"chr8",11411000,11411500,501,"*","5205748","ENSG00000199368",11392411,11392517,"-","upstream",-18483,18483,"NearestLocation","RNU6-1084P"
"chr8",11411500,11412000,501,"*","5205749","ENSG00000199368",11392411,11392517,"-","upstream",-18983,18983,"NearestLocation","RNU6-1084P"
"chr8",11412000,11412500,501,"*","5205750","ENSG00000199368",11392411,11392517,"-","upstream",-19483,19483,"NearestLocation","RNU6-1084P"
"chr8",11412500,11413000,501,"*","5205751","ENSG00000199368",11392411,11392517,"-","upstream",-19983,19983,"NearestLocation","RNU6-1084P"
"chr8",11413000,11413500,501,"*","5205752","ENSG00000199368",11392411,11392517,"-","upstream",-20483,20483,"NearestLocation","RNU6-1084P"
"chr8",11413500,11414000,501,"*","5205753","ENSG00000199368",11392411,11392517,"-","upstream",-20983,20983,"NearestLocation","RNU6-1084P"
"chr8",11414000,11414500,501,"*","5205754","ENSG00000199368",11392411,11392517,"-","upstream",-21483,21483,"NearestLocation","RNU6-1084P"
"chr8",11414500,11415000,501,"*","5205755","ENSG00000199368",11392411,11392517,"-","upstream",-21983,21983,"NearestLocation","RNU6-1084P"
"chr8",11415000,11415500,501,"*","5205756","ENSG00000199368",11392411,11392517,"-","upstream",-22483,22483,"NearestLocation","RNU6-1084P"
"chr8",11415500,11416000,501,"*","5205757","ENSG00000199368",11392411,11392517,"-","upstream",-22983,22983,"NearestLocation","RNU6-1084P"
"chr8",11416000,11416500,501,"*","5205758","ENSG00000199368",11392411,11392517,"-","upstream",-23483,23483,"NearestLocation","RNU6-1084P"
"chr8",11416500,11417000,501,"*","5205759","ENSG00000199368",11392411,11392517,"-","upstream",-23983,23983,"NearestLocation","RNU6-1084P"
"chr8",11417000,11417500,501,"*","5205760","ENSG00000199368",11392411,11392517,"-","upstream",-24483,24483,"NearestLocation","RNU6-1084P"
"chr8",11417500,11418000,501,"*","5205761","ENSG00000199368",11392411,11392517,"-","upstream",-24983,24983,"NearestLocation","RNU6-1084P"
"chr8",11418000,11418500,501,"*","5205762","ENSG00000199368",11392411,11392517,"-","upstream",-25483,25483,"NearestLocation","RNU6-1084P"
"chr8",11418500,11419000,501,"*","5205763","ENSG00000199368",11392411,11392517,"-","upstream",-25983,25983,"NearestLocation","RNU6-1084P"
"chr8",11419000,11419500,501,"*","5205764","ENSG00000199368",11392411,11392517,"-","upstream",-26483,26483,"NearestLocation","RNU6-1084P"
"chr8",11419500,11420000,501,"*","5205765","ENSG00000199368",11392411,11392517,"-","upstream",-26983,26983,"NearestLocation","RNU6-1084P"
"chr8",11420000,11420500,501,"*","5205766","ENSG00000199368",11392411,11392517,"-","upstream",-27483,27483,"NearestLocation","RNU6-1084P"
"chr8",11420500,11421000,501,"*","5205767","ENSG00000199368",11392411,11392517,"-","upstream",-27983,27983,"NearestLocation","RNU6-1084P"
"chr8",11421000,11421500,501,"*","5205768","ENSG00000199368",11392411,11392517,"-","upstream",-28483,28483,"NearestLocation","RNU6-1084P"
"chr8",11421500,11422000,501,"*","5205769","ENSG00000199368",11392411,11392517,"-","upstream",-28983,28983,"NearestLocation","RNU6-1084P"
"chr8",11422000,11422500,501,"*","5205770","ENSG00000199368",11392411,11392517,"-","upstream",-29483,29483,"NearestLocation","RNU6-1084P"
"chr8",11422500,11423000,501,"*","5205771","ENSG00000199368",11392411,11392517,"-","upstream",-29983,29983,"NearestLocation","RNU6-1084P"
"chr8",11423000,11423500,501,"*","5205772","ENSG00000199368",11392411,11392517,"-","upstream",-30483,30483,"NearestLocation","RNU6-1084P"
"chr8",11423500,11424000,501,"*","5205773","ENSG00000199368",11392411,11392517,"-","upstream",-30983,30983,"NearestLocation","RNU6-1084P"
"chr8",11424000,11424500,501,"*","5205774","ENSG00000199368",11392411,11392517,"-","upstream",-31483,31483,"NearestLocation","RNU6-1084P"
"chr8",11424500,11425000,501,"*","5205775","ENSG00000199368",11392411,11392517,"-","upstream",-31983,31983,"NearestLocation","RNU6-1084P"
"chr8",11425000,11425500,501,"*","5205776","ENSG00000199368",11392411,11392517,"-","upstream",-32483,32483,"NearestLocation","RNU6-1084P"
"chr8",11425500,11426000,501,"*","5205777","ENSG00000199368",11392411,11392517,"-","upstream",-32983,32983,"NearestLocation","RNU6-1084P"
"chr8",11426000,11426500,501,"*","5205778","ENSG00000199368",11392411,11392517,"-","upstream",-33483,33483,"NearestLocation","RNU6-1084P"
"chr8",11426500,11427000,501,"*","5205779","ENSG00000199368",11392411,11392517,"-","upstream",-33983,33983,"NearestLocation","RNU6-1084P"
"chr8",11427000,11427500,501,"*","5205780","ENSG00000199368",11392411,11392517,"-","upstream",-34483,34483,"NearestLocation","RNU6-1084P"
"chr8",11427500,11428000,501,"*","5205781","ENSG00000199368",11392411,11392517,"-","upstream",-34983,34983,"NearestLocation","RNU6-1084P"
"chr8",11428000,11428500,501,"*","5205782","ENSG00000199368",11392411,11392517,"-","upstream",-35483,35483,"NearestLocation","RNU6-1084P"
"chr8",11428500,11429000,501,"*","5205783","ENSG00000199368",11392411,11392517,"-","upstream",-35983,35983,"NearestLocation","RNU6-1084P"
"chr8",11429000,11429500,501,"*","5205784","ENSG00000199368",11392411,11392517,"-","upstream",-36483,36483,"NearestLocation","RNU6-1084P"
"chr8",11429500,11430000,501,"*","5205785","ENSG00000199368",11392411,11392517,"-","upstream",-36983,36983,"NearestLocation","RNU6-1084P"
"chr8",11430000,11430500,501,"*","5205786","ENSG00000199368",11392411,11392517,"-","upstream",-37483,37483,"NearestLocation","RNU6-1084P"
"chr8",11430500,11431000,501,"*","5205787","ENSG00000199368",11392411,11392517,"-","upstream",-37983,37983,"NearestLocation","RNU6-1084P"
"chr8",11431000,11431500,501,"*","5205788","ENSG00000199368",11392411,11392517,"-","upstream",-38483,38483,"NearestLocation","RNU6-1084P"
"chr8",11431500,11432000,501,"*","5205789","ENSG00000199368",11392411,11392517,"-","upstream",-38983,38983,"NearestLocation","RNU6-1084P"
"chr8",11432000,11432500,501,"*","5205790","ENSG00000199368",11392411,11392517,"-","upstream",-39483,39483,"NearestLocation","RNU6-1084P"
"chr8",11432500,11433000,501,"*","5205791","ENSG00000199368",11392411,11392517,"-","upstream",-39983,39983,"NearestLocation","RNU6-1084P"
"chr8",11433000,11433500,501,"*","5205792","ENSG00000199368",11392411,11392517,"-","upstream",-40483,40483,"NearestLocation","RNU6-1084P"
"chr8",11433500,11434000,501,"*","5205793","ENSG00000199368",11392411,11392517,"-","upstream",-40983,40983,"NearestLocation","RNU6-1084P"
"chr8",11434000,11434500,501,"*","5205794","ENSG00000154319",11421463,11474715,"-","inside",40715,12537,"NearestLocation","FAM167A"
"chr8",11434500,11435000,501,"*","5205795","ENSG00000154319",11421463,11474715,"-","inside",40215,13037,"NearestLocation","FAM167A"
"chr8",11435000,11435500,501,"*","5205796","ENSG00000154319",11421463,11474715,"-","inside",39715,13537,"NearestLocation","FAM167A"
"chr8",11435500,11436000,501,"*","5205797","ENSG00000154319",11421463,11474715,"-","inside",39215,14037,"NearestLocation","FAM167A"
"chr8",11436000,11436500,501,"*","5205798","ENSG00000154319",11421463,11474715,"-","inside",38715,14537,"NearestLocation","FAM167A"
"chr8",11436500,11437000,501,"*","5205799","ENSG00000154319",11421463,11474715,"-","inside",38215,15037,"NearestLocation","FAM167A"
"chr8",11437000,11437500,501,"*","5205800","ENSG00000154319",11421463,11474715,"-","inside",37715,15537,"NearestLocation","FAM167A"
"chr8",11437500,11438000,501,"*","5205801","ENSG00000154319",11421463,11474715,"-","inside",37215,16037,"NearestLocation","FAM167A"
"chr8",11438000,11438500,501,"*","5205802","ENSG00000154319",11421463,11474715,"-","inside",36715,16537,"NearestLocation","FAM167A"
"chr8",11438500,11439000,501,"*","5205803","ENSG00000154319",11421463,11474715,"-","inside",36215,17037,"NearestLocation","FAM167A"
"chr8",11439000,11439500,501,"*","5205804","ENSG00000154319",11421463,11474715,"-","inside",35715,17537,"NearestLocation","FAM167A"
"chr8",11439500,11440000,501,"*","5205805","ENSG00000154319",11421463,11474715,"-","inside",35215,18037,"NearestLocation","FAM167A"
"chr8",11440000,11440500,501,"*","5205806","ENSG00000154319",11421463,11474715,"-","inside",34715,18537,"NearestLocation","FAM167A"
"chr8",11440500,11441000,501,"*","5205807","ENSG00000154319",11421463,11474715,"-","inside",34215,19037,"NearestLocation","FAM167A"
"chr8",11441000,11441500,501,"*","5205808","ENSG00000154319",11421463,11474715,"-","inside",33715,19537,"NearestLocation","FAM167A"
"chr8",11441500,11442000,501,"*","5205809","ENSG00000154319",11421463,11474715,"-","inside",33215,20037,"NearestLocation","FAM167A"
"chr8",11442000,11442500,501,"*","5205810","ENSG00000154319",11421463,11474715,"-","inside",32715,20537,"NearestLocation","FAM167A"
"chr8",11442500,11443000,501,"*","5205811","ENSG00000154319",11421463,11474715,"-","inside",32215,21037,"NearestLocation","FAM167A"
"chr8",11443000,11443500,501,"*","5205812","ENSG00000154319",11421463,11474715,"-","inside",31715,21537,"NearestLocation","FAM167A"
"chr8",11443500,11444000,501,"*","5205813","ENSG00000154319",11421463,11474715,"-","inside",31215,22037,"NearestLocation","FAM167A"
"chr8",11444000,11444500,501,"*","5205814","ENSG00000154319",11421463,11474715,"-","inside",30715,22537,"NearestLocation","FAM167A"
"chr8",11444500,11445000,501,"*","5205815","ENSG00000154319",11421463,11474715,"-","inside",30215,23037,"NearestLocation","FAM167A"
"chr8",11445000,11445500,501,"*","5205816","ENSG00000154319",11421463,11474715,"-","inside",29715,23537,"NearestLocation","FAM167A"
"chr8",11445500,11446000,501,"*","5205817","ENSG00000154319",11421463,11474715,"-","inside",29215,24037,"NearestLocation","FAM167A"
"chr8",11446000,11446500,501,"*","5205818","ENSG00000154319",11421463,11474715,"-","inside",28715,24537,"NearestLocation","FAM167A"
"chr8",11446500,11447000,501,"*","5205819","ENSG00000154319",11421463,11474715,"-","inside",28215,25037,"NearestLocation","FAM167A"
"chr8",11447000,11447500,501,"*","5205820","ENSG00000154319",11421463,11474715,"-","inside",27715,25537,"NearestLocation","FAM167A"
"chr8",11447500,11448000,501,"*","5205821","ENSG00000154319",11421463,11474715,"-","inside",27215,26037,"NearestLocation","FAM167A"
"chr8",11448000,11448500,501,"*","5205822","ENSG00000154319",11421463,11474715,"-","inside",26715,26215,"NearestLocation","FAM167A"
"chr8",11448500,11449000,501,"*","5205823","ENSG00000154319",11421463,11474715,"-","inside",26215,25715,"NearestLocation","FAM167A"
"chr8",11449000,11449500,501,"*","5205824","ENSG00000154319",11421463,11474715,"-","inside",25715,25215,"NearestLocation","FAM167A"
"chr8",11449500,11450000,501,"*","5205825","ENSG00000154319",11421463,11474715,"-","inside",25215,24715,"NearestLocation","FAM167A"
"chr8",11450000,11450500,501,"*","5205826","ENSG00000154319",11421463,11474715,"-","inside",24715,24215,"NearestLocation","FAM167A"
"chr8",11450500,11451000,501,"*","5205827","ENSG00000154319",11421463,11474715,"-","inside",24215,23715,"NearestLocation","FAM167A"
"chr8",11451000,11451500,501,"*","5205828","ENSG00000154319",11421463,11474715,"-","inside",23715,23215,"NearestLocation","FAM167A"
"chr8",11451500,11452000,501,"*","5205829","ENSG00000154319",11421463,11474715,"-","inside",23215,22715,"NearestLocation","FAM167A"
"chr8",11452000,11452500,501,"*","5205830","ENSG00000154319",11421463,11474715,"-","inside",22715,22215,"NearestLocation","FAM167A"
"chr8",11452500,11453000,501,"*","5205831","ENSG00000154319",11421463,11474715,"-","inside",22215,21715,"NearestLocation","FAM167A"
"chr8",11453000,11453500,501,"*","5205832","ENSG00000154319",11421463,11474715,"-","inside",21715,21215,"NearestLocation","FAM167A"
"chr8",11453500,11454000,501,"*","5205833","ENSG00000154319",11421463,11474715,"-","inside",21215,20715,"NearestLocation","FAM167A"
"chr8",11454000,11454500,501,"*","5205834","ENSG00000154319",11421463,11474715,"-","inside",20715,20215,"NearestLocation","FAM167A"
"chr8",11454500,11455000,501,"*","5205835","ENSG00000154319",11421463,11474715,"-","inside",20215,19715,"NearestLocation","FAM167A"
"chr8",11455000,11455500,501,"*","5205836","ENSG00000154319",11421463,11474715,"-","inside",19715,19215,"NearestLocation","FAM167A"
"chr8",11455500,11456000,501,"*","5205837","ENSG00000154319",11421463,11474715,"-","inside",19215,18715,"NearestLocation","FAM167A"
"chr8",11456000,11456500,501,"*","5205838","ENSG00000154319",11421463,11474715,"-","inside",18715,18215,"NearestLocation","FAM167A"
"chr8",11456500,11457000,501,"*","5205839","ENSG00000154319",11421463,11474715,"-","inside",18215,17715,"NearestLocation","FAM167A"
"chr8",11457000,11457500,501,"*","5205840","ENSG00000154319",11421463,11474715,"-","inside",17715,17215,"NearestLocation","FAM167A"
"chr8",11457500,11458000,501,"*","5205841","ENSG00000154319",11421463,11474715,"-","inside",17215,16715,"NearestLocation","FAM167A"
"chr8",11458000,11458500,501,"*","5205842","ENSG00000154319",11421463,11474715,"-","inside",16715,16215,"NearestLocation","FAM167A"
"chr8",11458500,11459000,501,"*","5205843","ENSG00000154319",11421463,11474715,"-","inside",16215,15715,"NearestLocation","FAM167A"
"chr8",11459000,11459500,501,"*","5205844","ENSG00000154319",11421463,11474715,"-","inside",15715,15215,"NearestLocation","FAM167A"
"chr8",11459500,11460000,501,"*","5205845","ENSG00000154319",11421463,11474715,"-","inside",15215,14715,"NearestLocation","FAM167A"
"chr8",11460000,11460500,501,"*","5205846","ENSG00000154319",11421463,11474715,"-","inside",14715,14215,"NearestLocation","FAM167A"
"chr8",11460500,11461000,501,"*","5205847","ENSG00000154319",11421463,11474715,"-","inside",14215,13715,"NearestLocation","FAM167A"
"chr8",11461000,11461500,501,"*","5205848","ENSG00000154319",11421463,11474715,"-","inside",13715,13215,"NearestLocation","FAM167A"
"chr8",11461500,11462000,501,"*","5205849","ENSG00000154319",11421463,11474715,"-","inside",13215,12715,"NearestLocation","FAM167A"
"chr8",11462000,11462500,501,"*","5205850","ENSG00000154319",11421463,11474715,"-","inside",12715,12215,"NearestLocation","FAM167A"
"chr8",11462500,11463000,501,"*","5205851","ENSG00000154319",11421463,11474715,"-","inside",12215,11715,"NearestLocation","FAM167A"
"chr8",11463000,11463500,501,"*","5205852","ENSG00000154319",11421463,11474715,"-","inside",11715,11215,"NearestLocation","FAM167A"
"chr8",11463500,11464000,501,"*","5205853","ENSG00000154319",11421463,11474715,"-","inside",11215,10715,"NearestLocation","FAM167A"
"chr8",11464000,11464500,501,"*","5205854","ENSG00000154319",11421463,11474715,"-","inside",10715,10215,"NearestLocation","FAM167A"
"chr8",11464500,11465000,501,"*","5205855","ENSG00000154319",11421463,11474715,"-","inside",10215,9715,"NearestLocation","FAM167A"
"chr8",11465000,11465500,501,"*","5205856","ENSG00000154319",11421463,11474715,"-","inside",9715,9215,"NearestLocation","FAM167A"
"chr8",11465500,11466000,501,"*","5205857","ENSG00000154319",11421463,11474715,"-","inside",9215,8715,"NearestLocation","FAM167A"
"chr8",11466000,11466500,501,"*","5205858","ENSG00000154319",11421463,11474715,"-","inside",8715,8215,"NearestLocation","FAM167A"
"chr8",11466500,11467000,501,"*","5205859","ENSG00000154319",11421463,11474715,"-","inside",8215,7715,"NearestLocation","FAM167A"
"chr8",11467000,11467500,501,"*","5205860","ENSG00000154319",11421463,11474715,"-","inside",7715,7215,"NearestLocation","FAM167A"
"chr8",11467500,11468000,501,"*","5205861","ENSG00000154319",11421463,11474715,"-","inside",7215,6715,"NearestLocation","FAM167A"
"chr8",11468000,11468500,501,"*","5205862","ENSG00000154319",11421463,11474715,"-","inside",6715,6215,"NearestLocation","FAM167A"
"chr8",11468500,11469000,501,"*","5205863","ENSG00000154319",11421463,11474715,"-","inside",6215,5715,"NearestLocation","FAM167A"
"chr8",11469000,11469500,501,"*","5205864","ENSG00000154319",11421463,11474715,"-","inside",5715,5215,"NearestLocation","FAM167A"
"chr8",11469500,11470000,501,"*","5205865","ENSG00000154319",11421463,11474715,"-","inside",5215,4715,"NearestLocation","FAM167A"
"chr8",11470000,11470500,501,"*","5205866","ENSG00000154319",11421463,11474715,"-","inside",4715,4215,"NearestLocation","FAM167A"
"chr8",11470500,11471000,501,"*","5205867","ENSG00000154319",11421463,11474715,"-","inside",4215,3715,"NearestLocation","FAM167A"
"chr8",11471000,11471500,501,"*","5205868","ENSG00000154319",11421463,11474715,"-","inside",3715,3215,"NearestLocation","FAM167A"
"chr8",11471500,11472000,501,"*","5205869","ENSG00000154319",11421463,11474715,"-","inside",3215,2715,"NearestLocation","FAM167A"
"chr8",11472000,11472500,501,"*","5205870","ENSG00000154319",11421463,11474715,"-","inside",2715,2215,"NearestLocation","FAM167A"
"chr8",11472500,11473000,501,"*","5205871","ENSG00000154319",11421463,11474715,"-","inside",2215,1715,"NearestLocation","FAM167A"
"chr8",11473000,11473500,501,"*","5205872","ENSG00000154319",11421463,11474715,"-","inside",1715,1215,"NearestLocation","FAM167A"
"chr8",11473500,11474000,501,"*","5205873","ENSG00000154319",11421463,11474715,"-","inside",1215,715,"NearestLocation","FAM167A"
"chr8",11474000,11474500,501,"*","5205874","ENSG00000154319",11421463,11474715,"-","inside",715,215,"NearestLocation","FAM167A"
"chr8",11474500,11475000,501,"*","5205875","ENSG00000154319",11421463,11474715,"-","overlapStart",215,215,"NearestLocation","FAM167A"
"chr8",11475000,11475500,501,"*","5205876","ENSG00000154319",11421463,11474715,"-","upstream",-285,285,"NearestLocation","FAM167A"
"chr8",11475500,11476000,501,"*","5205877","ENSG00000154319",11421463,11474715,"-","upstream",-785,785,"NearestLocation","FAM167A"
"chr8",11476000,11476500,501,"*","5205878","ENSG00000154319",11421463,11474715,"-","upstream",-1285,1285,"NearestLocation","FAM167A"
"chr8",11476500,11477000,501,"*","5205879","ENSG00000154319",11421463,11474715,"-","upstream",-1785,1785,"NearestLocation","FAM167A"
"chr8",11477000,11477500,501,"*","5205880","ENSG00000154319",11421463,11474715,"-","upstream",-2285,2285,"NearestLocation","FAM167A"
"chr8",11477500,11478000,501,"*","5205881","ENSG00000154319",11421463,11474715,"-","upstream",-2785,2785,"NearestLocation","FAM167A"
"chr8",11478000,11478500,501,"*","5205882","ENSG00000154319",11421463,11474715,"-","upstream",-3285,3285,"NearestLocation","FAM167A"
"chr8",11478500,11479000,501,"*","5205883","ENSG00000154319",11421463,11474715,"-","upstream",-3785,3785,"NearestLocation","FAM167A"
"chr8",11479000,11479500,501,"*","5205884","ENSG00000154319",11421463,11474715,"-","upstream",-4285,4285,"NearestLocation","FAM167A"
"chr8",11479500,11480000,501,"*","5205885","ENSG00000154319",11421463,11474715,"-","upstream",-4785,4785,"NearestLocation","FAM167A"
"chr8",11480000,11480500,501,"*","5205886","ENSG00000154319",11421463,11474715,"-","upstream",-5285,5285,"NearestLocation","FAM167A"
"chr8",11480500,11481000,501,"*","5205887","ENSG00000154319",11421463,11474715,"-","upstream",-5785,5785,"NearestLocation","FAM167A"
"chr8",11481000,11481500,501,"*","5205888","ENSG00000154319",11421463,11474715,"-","upstream",-6285,6285,"NearestLocation","FAM167A"
"chr8",11481500,11482000,501,"*","5205889","ENSG00000154319",11421463,11474715,"-","upstream",-6785,6785,"NearestLocation","FAM167A"
"chr8",11482000,11482500,501,"*","5205890","ENSG00000154319",11421463,11474715,"-","upstream",-7285,7285,"NearestLocation","FAM167A"
